board_id,active,from_parametercode,from_hoedanigheid,from_limietsymbool,from_eenheid,to_parametercode,to_hoedanigheid,to_limietsymbool,to_eenheid,support_rows,method
rivierenland,true,4116,nvt,"",ug/l,spak10,nvt,"",ug/l,195,summary_equal_count_minmax_unique
rivierenland,true,4273,nvt,<,ug/l,amtn,nvt,<,ug/l,195,summary_equal_count_minmax_unique
rivierenland,true,4351,nvt,<,ug/l,cypmtn,nvt,<,ug/l,193,summary_equal_count_minmax_unique
rivierenland,true,4721,nvt,<,ug/l,vamdton,nvt,<,ug/l,193,summary_equal_count_minmax_unique
rivierenland,true,4476,nvt,<,ug/l,folpt,nvt,<,ug/l,187,summary_equal_count_minmax_unique
rivierenland,true,4626,nvt,"",ug/l,simzne,nvt,"",ug/l,187,summary_equal_count_minmax_unique
rivierenland,true,4692,nvt,<,ug/l,topmzn,nvt,<,ug/l,187,summary_equal_count_minmax_unique
rivierenland,true,4226,nvt,<,ug/l,245tp,nvt,<,ug/l,186,summary_equal_count_minmax_unique
rivierenland,true,4250,nvt,<,ug/l,dnoc,nvt,<,ug/l,180,summary_equal_count_minmax_unique
rivierenland,true,4285,nvt,<,ug/l,benzadnne,nvt,<,ug/l,178,summary_equal_count_minmax_unique
rivierenland,true,4471,nvt,<,ug/l,fluoxsbn,nvt,<,ug/l,177,summary_equal_count_minmax_unique
rivierenland,true,4344,nvt,<,ug/l,cumfs,nvt,<,ug/l,176,summary_equal_count_minmax_unique
rivierenland,true,4621,nvt,<,ug/l,quincmn,nvt,<,ug/l,176,summary_equal_count_minmax_unique
rivierenland,true,4236,nvt,"",ug/l,26dclbenad,nvt,"",ug/l,174,summary_equal_count_minmax_unique
rivierenland,true,4053,nvt,<,ug/l,tcldn,nvt,<,ug/l,172,summary_equal_count_minmax_unique
rivierenland,true,4468,nvt,<,ug/l,fluopclde,nvt,<,ug/l,171,summary_equal_count_minmax_unique
rivierenland,true,4049,nvt,"",ug/l,c1oxfnzde,nvt,"",ug/l,170,summary_equal_count_minmax_unique
rivierenland,true,4462,nvt,<,ug/l,fluazfpp,nvt,<,ug/l,170,summary_equal_count_minmax_unique
rivierenland,true,4594,nvt,<,ug/l,piprnbo,nvt,<,ug/l,168,summary_equal_count_minmax_unique
rivierenland,true,4530,nvt,"",ug/l,linrn,nvt,"",ug/l,167,summary_equal_count_minmax_unique
rivierenland,true,9115,nvt,"",ug/l,t4hflmde,nvt,"",ug/l,163,summary_equal_count_minmax_unique
rivierenland,true,4101,nvt,"",ug/l,dbahant,nvt,"",ug/l,162,summary_equal_count_minmax_unique
rivierenland,true,4302,nvt,<,ug/l,butcboxmsfn,nvt,<,ug/l,159,summary_equal_count_minmax_unique
rivierenland,true,4537,nvt,"",ug/l,mlxl,nvt,"",ug/l,158,summary_equal_count_minmax_unique
rivierenland,true,4548,nvt,<,ug/l,mhpc,nvt,<,ug/l,157,summary_equal_count_minmax_unique
rivierenland,true,4262,nvt,<,ug/l,acft,nvt,<,ug/l,155,summary_equal_count_minmax_unique
rivierenland,true,4279,nvt,"",ug/l,atzne,nvt,"",ug/l,151,summary_equal_count_minmax_unique
rivierenland,true,4324,nvt,<,ug/l,cltdc1y,nvt,<,ug/l,147,summary_equal_count_minmax_unique
rivierenland,true,4543,nvt,"",ug/l,metocb,nvt,"",ug/l,146,summary_equal_count_minmax_unique
rivierenland,true,4301,nvt,<,ug/l,butcboxm,nvt,<,ug/l,144,summary_equal_count_minmax_unique
rivierenland,true,4353,nvt,"",ug/l,cypdnl,nvt,"",ug/l,142,summary_equal_count_minmax_unique
rivierenland,true,4747,nvt,<,ug/l,mepnprm,nvt,<,ug/l,140,summary_equal_count_minmax_unique
rivierenland,true,4321,nvt,"",ug/l,clpfm,nvt,"",ug/l,139,summary_equal_count_minmax_unique
rivierenland,true,4316,nvt,<,ug/l,cldn,nvt,<,ug/l,137,summary_equal_count_minmax_unique
rivierenland,true,4618,nvt,"",ug/l,pyrmtnl,nvt,"",ug/l,135,summary_equal_count_minmax_unique
rivierenland,true,4310,nvt,"",ug/l,carbfrn,nvt,"",ug/l,134,summary_equal_count_minmax_unique
rivierenland,true,2318,l470nm,<,ug/l,chlfa,l470nm,<,ug/l,133,summary_equal_count_minmax_unique
rivierenland,true,4611,nvt,"",ug/l,prosfcb,nvt,"",ug/l,133,summary_equal_count_minmax_unique
rivierenland,true,4620,nvt,<,ug/l,quinmrc,nvt,<,ug/l,132,summary_equal_count_minmax_unique
rivierenland,true,4235,nvt,<,ug/l,26dcl4no2an,nvt,<,ug/l,131,summary_equal_count_minmax_unique
rivierenland,true,4488,nvt,<,ug/l,furtocb,nvt,<,ug/l,130,summary_equal_count_minmax_unique
rivierenland,true,4153,nvt,<,ug/l,12dclc2a,nvt,<,ug/l,126,summary_equal_count_minmax_unique
rivierenland,true,4222,nvt,"",ug/l,236tclfol,nvt,"",ug/l,126,summary_equal_count_minmax_unique
rivierenland,true,4755,nvt,<,ug/l,cyazfad,nvt,<,ug/l,126,summary_equal_count_minmax_unique
rivierenland,true,4705,nvt,<,ug/l,tclben,nvt,<,ug/l,125,summary_equal_count_minmax_unique
rivierenland,true,4754,nvt,<,ug/l,chloratnlpl,nvt,<,ug/l,125,summary_equal_count_minmax_unique
rivierenland,true,4156,nvt,<,ug/l,dclc1a,nvt,<,ug/l,123,summary_equal_count_minmax_unique
rivierenland,true,4513,nvt,<,ug/l,ic3yantnlad,nvt,<,ug/l,122,summary_equal_count_minmax_unique
rivierenland,true,4367,nvt,"",ug/l,daznn,nvt,"",ug/l,116,summary_equal_count_minmax_unique
rivierenland,true,4393,nvt,"",ug/l,dmtad,nvt,"",ug/l,114,summary_equal_count_minmax_unique
rivierenland,true,4266,nvt,<,ug/l,acdne,nvt,<,ug/l,112,summary_equal_count_minmax_unique
rivierenland,true,4465,nvt,<,ug/l,flufnct,nvt,<,ug/l,112,summary_equal_count_minmax_unique
rivierenland,true,4322,nvt,<,ug/l,clsfrn,nvt,<,ug/l,110,summary_equal_count_minmax_unique
rivierenland,true,4581,nvt,<,ug/l,oasfrn,nvt,<,ug/l,110,summary_equal_count_minmax_unique
rivierenland,true,4493,nvt,"",ug/l,glyfst,nvt,"",ug/l,107,summary_equal_count_minmax_unique
rivierenland,true,4134,nvt,<,ug/l,ben,nvt,<,ug/l,104,summary_equal_count_minmax_unique
rivierenland,true,4161,nvt,<,ug/l,tclc1a,nvt,<,ug/l,103,summary_equal_count_minmax_unique
rivierenland,true,4307,nvt,"",ug/l,carbmzpne,nvt,"",ug/l,102,summary_equal_count_minmax_unique
rivierenland,true,4590,nvt,<,ug/l,permtn,nvt,<,ug/l,102,summary_equal_count_minmax_unique
rivierenland,true,4758,nvt,<,ug/l,fluoprm,nvt,<,ug/l,101,summary_equal_count_minmax_unique
rivierenland,true,4676,nvt,<,ug/l,t4mtn,nvt,<,ug/l,95,summary_equal_count_minmax_unique
rivierenland,true,4552,nvt,<,ug/l,c1yitocn,nvt,<,ug/l,94,summary_equal_count_minmax_unique
rivierenland,true,4135,nvt,<,ug/l,c2yben,nvt,<,ug/l,92,summary_equal_count_minmax_unique
rivierenland,true,4146,nvt,<,ug/l,clben,nvt,<,ug/l,90,summary_equal_count_minmax_unique
rivierenland,true,4152,nvt,<,ug/l,11dclc2a,nvt,<,ug/l,90,summary_equal_count_minmax_unique
rivierenland,true,4298,nvt,<,ug/l,brpplt,nvt,<,ug/l,90,summary_equal_count_minmax_unique
rivierenland,true,4307,nvt,<,ug/l,carbmzpne,nvt,<,ug/l,90,summary_equal_count_minmax_unique
rivierenland,true,4438,nvt,<,ug/l,fenclfs,nvt,<,ug/l,90,summary_equal_count_minmax_unique
rivierenland,true,4732,nf,"",ng/l,tc4ysn,nf,"",ng/l,90,summary_equal_count_minmax_unique
rivierenland,true,1025,cnf,<,mg/l,corg,cnf,<,mg/l,89,summary_equal_count_minmax_unique
rivierenland,true,1031,nvt,<,mmol/l,hco3,nvt,<,mmol/l,89,summary_equal_count_minmax_unique
rivierenland,true,4140,nvt,<,ug/l,123tclben,nvt,<,ug/l,89,summary_equal_count_minmax_unique
rivierenland,true,4142,nvt,<,ug/l,12dclben,nvt,<,ug/l,89,summary_equal_count_minmax_unique
rivierenland,true,4143,nvt,<,ug/l,135tclben,nvt,<,ug/l,89,summary_equal_count_minmax_unique
rivierenland,true,4510,nvt,"",ug/l,ipdon,nvt,"",ug/l,89,summary_equal_count_minmax_unique
rivierenland,true,4613,nvt,"",ug/l,pymtzne,nvt,"",ug/l,89,summary_equal_count_minmax_unique
rivierenland,true,4287,nvt,"",ug/l,bhch,nvt,"",ug/l,88,summary_equal_count_minmax_unique
rivierenland,true,4157,nvt,<,ug/l,t4clc2e,nvt,<,ug/l,87,summary_equal_count_minmax_unique
rivierenland,true,4678,nvt,"",ug/l,thiacpd,nvt,"",ug/l,86,summary_equal_count_minmax_unique
rivierenland,true,4230,nvt,"",ug/l,246tc1yfol,nvt,"",ug/l,85,summary_equal_count_minmax_unique
rivierenland,true,2507,nf,"",ug/l,ba,nf,"",ug/l,83,summary_equal_count_minmax_unique
rivierenland,true,4531,nvt,<,ug/l,lufnrn,nvt,<,ug/l,83,summary_equal_count_minmax_unique
rivierenland,true,4710,nvt,<,ug/l,tdmf,nvt,<,ug/l,82,summary_equal_count_minmax_unique
rivierenland,true,4684,nvt,<,ug/l,tofnx,nvt,<,ug/l,81,summary_equal_count_minmax_unique
rivierenland,true,4718,nvt,<,ug/l,tfrne,nvt,<,ug/l,81,summary_equal_count_minmax_unique
rivierenland,true,4698,nvt,<,ug/l,tadmfn,nvt,<,ug/l,80,summary_equal_count_minmax_unique
rivierenland,true,4398,nvt,<,ug/l,dmtdzl,nvt,<,ug/l,74,summary_equal_count_minmax_unique
rivierenland,true,4573,nvt,"",ug/l,nicsfrn,nvt,"",ug/l,72,summary_equal_count_minmax_unique
rivierenland,true,2545,nf,<,ug/l,se,nf,<,ug/l,71,summary_equal_count_minmax_unique
rivierenland,true,4593,nvt,<,ug/l,pipprn,nvt,<,ug/l,71,summary_equal_count_minmax_unique
rivierenland,true,4719,nvt,<,ug/l,tmtpm,nvt,<,ug/l,70,summary_equal_count_minmax_unique
rivierenland,true,4293,nvt,"",ug/l,bittnl,nvt,"",ug/l,69,summary_equal_count_minmax_unique
rivierenland,true,o2,o2,>,mg/l,bzv5,o2,>,mg/l,67,summary_equal_count_minmax_unique
rivierenland,true,4231,nvt,"",ug/l,24d,nvt,"",ug/l,66,summary_equal_count_minmax_unique
rivierenland,true,4436,nvt,<,ug/l,fenzn,nvt,<,ug/l,66,summary_equal_count_minmax_unique
rivierenland,true,4654,nvt,<,ug/l,sotll,nvt,<,ug/l,66,summary_equal_count_minmax_unique
rivierenland,true,4638,nvt,<,ug/l,shch4,nvt,<,ug/l,65,summary_equal_count_minmax_unique
rivierenland,true,4639,nvt,<,ug/l,sdrin4,nvt,<,ug/l,65,summary_equal_count_minmax_unique
rivierenland,true,1200,nvt,"",mg/l,minrlole,nvt,"",mg/l,64,summary_equal_count_minmax_unique
rivierenland,true,4022,nvt,"",ug/l,pcb153,nvt,"",ug/l,63,summary_equal_count_minmax_unique
rivierenland,true,4240,nvt,<,ug/l,2fyfol,nvt,<,ug/l,63,summary_equal_count_minmax_unique
rivierenland,true,4625,nvt,<,ug/l,sc2oxdm,nvt,<,ug/l,63,summary_equal_count_minmax_unique
rivierenland,true,4632,nvt,<,ug/l,sddt,nvt,<,ug/l,63,summary_equal_count_minmax_unique
rivierenland,true,4341,nvt,<,ug/l,clotandne,nvt,<,ug/l,62,summary_equal_count_minmax_unique
rivierenland,true,4528,nvt,<,ug/l,lidcine,nvt,<,ug/l,62,summary_equal_count_minmax_unique
rivierenland,true,4489,nvt,"",ug/l,gabptne,nvt,"",ug/l,61,summary_equal_count_minmax_unique
rivierenland,true,2500,nvt,"",ug/l,al,nvt,"",ug/l,60,summary_equal_count_minmax_unique
rivierenland,true,2506,nvt,"",ug/l,ba,nvt,"",ug/l,60,summary_equal_count_minmax_unique
rivierenland,true,4034,nvt,"",ug/l,ahch,nvt,"",ug/l,60,summary_equal_count_minmax_unique
rivierenland,true,4275,nvt,<,ug/l,amdtzinzr,nvt,<,ug/l,60,summary_equal_count_minmax_unique
rivierenland,true,4323,nvt,<,ug/l,cltl,nvt,<,ug/l,60,summary_equal_count_minmax_unique
rivierenland,true,4327,nvt,"",ug/l,clidzn,nvt,"",ug/l,59,summary_equal_count_minmax_unique
rivierenland,true,4517,nvt,<,ug/l,isfrnc1y,nvt,<,ug/l,58,summary_equal_count_minmax_unique
rivierenland,true,9102,nvt,<,mmol/l,alkltt,nvt,<,mmol/l,58,summary_equal_count_minmax_unique
rivierenland,true,4278,nvt,<,ug/l,aslm,nvt,<,ug/l,56,summary_equal_count_minmax_unique
rivierenland,true,4457,nvt,"",ug/l,fipnl,nvt,"",ug/l,56,summary_equal_count_minmax_unique
rivierenland,true,4653,nvt,<,ug/l,sxyln,nvt,<,ug/l,55,summary_equal_count_minmax_unique
rivierenland,true,4475,nvt,"",ug/l,flutlnl,nvt,"",ug/l,54,summary_equal_count_minmax_unique
rivierenland,true,4328,nvt,<,ug/l,cipfxcne,nvt,<,ug/l,52,summary_equal_count_minmax_unique
rivierenland,true,4428,nvt,"",ug/l,c2yprton,nvt,"",ug/l,52,summary_equal_count_minmax_unique
rivierenland,true,4497,nvt,<,ug/l,hxclc2a,nvt,<,ug/l,52,summary_equal_count_minmax_unique
rivierenland,true,4521,nvt,<,ug/l,jopmdl,nvt,<,ug/l,52,summary_equal_count_minmax_unique
rivierenland,true,4472,nvt,"",ug/l,fluroxpr,nvt,"",ug/l,51,summary_equal_count_minmax_unique
rivierenland,true,4607,nvt,"",ug/l,propcnzl,nvt,"",ug/l,51,summary_equal_count_minmax_unique
rivierenland,true,4372,nvt,"",ug/l,dcbnl,nvt,"",ug/l,50,summary_equal_count_minmax_unique
rivierenland,true,4501,nvt,<,ug/l,hcltazde,nvt,<,ug/l,50,summary_equal_count_minmax_unique
rivierenland,true,4559,nvt,"",ug/l,metpll,nvt,"",ug/l,50,summary_equal_count_minmax_unique
rivierenland,true,4660,nvt,<,ug/l,sulfmtoazl,nvt,<,ug/l,50,summary_equal_count_minmax_unique
rivierenland,true,1023,cnf,"",mg/l,canorg,cnf,"",mg/l,49,summary_equal_count_minmax_unique
rivierenland,true,1251,nvt,"",mv,redpttal,nvt,"",mv,49,summary_equal_count_minmax_unique
rivierenland,true,4366,nvt,<,ug/l,c1yzzdc28den,nvt,<,ug/l,49,summary_equal_count_minmax_unique
rivierenland,true,4378,nvt,<,ug/l,dclofnc,nvt,<,ug/l,49,summary_equal_count_minmax_unique
rivierenland,true,4320,nvt,<,ug/l,cloxnl,nvt,<,ug/l,48,summary_equal_count_minmax_unique
rivierenland,true,4425,nvt,"",ug/l,c2yclprfs,nvt,"",ug/l,48,summary_equal_count_minmax_unique
rivierenland,true,4377,nvt,"",ug/l,dclvs,nvt,"",ug/l,47,summary_equal_count_minmax_unique
rivierenland,true,4582,nvt,<,ug/l,oxzpm,nvt,<,ug/l,47,summary_equal_count_minmax_unique
rivierenland,true,2520,nvt,<,ug/l,fe,nvt,<,ug/l,46,summary_equal_count_minmax_unique
rivierenland,true,4218,nvt,"",ug/l,2346t4clfol,nvt,"",ug/l,45,summary_equal_count_minmax_unique
rivierenland,true,4729,eeq,"",ng/l,sestgnsfn,eeq,"",ng/l,45,summary_equal_count_minmax_unique
rivierenland,true,4730,dexmtsn,<,ng/l,sglucctcidsf,dexmtsn,<,ng/l,45,summary_equal_count_minmax_unique
rivierenland,true,4588,nvt,"",ug/l,peclfol,nvt,"",ug/l,44,summary_equal_count_minmax_unique
rivierenland,true,4720,nvt,<,ug/l,valstan,nvt,<,ug/l,44,summary_equal_count_minmax_unique
rivierenland,true,4731,rosgtzn,<,ng/l,speroxsplfrt,rosgtzn,<,ng/l,44,summary_equal_count_minmax_unique
rivierenland,true,4291,nvt,<,ug/l,biftn,nvt,<,ug/l,43,summary_equal_count_minmax_unique
rivierenland,true,4219,nvt,"",ug/l,234tclfol,nvt,"",ug/l,41,summary_equal_count_minmax_unique
rivierenland,true,4512,nvt,"",ug/l,irbstan,nvt,"",ug/l,41,summary_equal_count_minmax_unique
rivierenland,true,4540,nvt,<,ug/l,metfmne,nvt,<,ug/l,41,summary_equal_count_minmax_unique
rivierenland,true,4395,nvt,"",ug/l,dmtat,nvt,"",ug/l,40,summary_equal_count_minmax_unique
rivierenland,true,4024,nvt,"",ug/l,pcb52,nvt,"",ug/l,38,summary_equal_count_minmax_unique
rivierenland,true,4294,nvt,"",ug/l,boscld,nvt,"",ug/l,38,summary_equal_count_minmax_unique
rivierenland,true,4540,nvt,"",ug/l,metfmne,nvt,"",ug/l,38,summary_equal_count_minmax_unique
rivierenland,true,4562,nvt,"",ug/l,metbzn,nvt,"",ug/l,37,summary_equal_count_minmax_unique
rivierenland,true,4203,nvt,<,ug/l,11dclc2e,nvt,<,ug/l,36,summary_equal_count_minmax_unique
rivierenland,true,4214,nvt,<,ug/l,1c3yben,nvt,<,ug/l,36,summary_equal_count_minmax_unique
rivierenland,true,1102,nvt,"",mg/l,stot,nvt,"",mg/l,35,summary_equal_count_minmax_unique
rivierenland,true,4546,nvt,"",ug/l,metml,nvt,"",ug/l,35,summary_equal_count_minmax_unique
rivierenland,true,2545,nf,"",ug/l,se,nf,"",ug/l,34,summary_equal_count_minmax_unique
rivierenland,true,4326,nvt,"",ug/l,cltlrn,nvt,"",ug/l,34,summary_equal_count_minmax_unique
rivierenland,true,4512,nvt,<,ug/l,irbstan,nvt,<,ug/l,34,summary_equal_count_minmax_unique
rivierenland,true,4608,nvt,"",ug/l,propxr,nvt,"",ug/l,34,summary_equal_count_minmax_unique
rivierenland,true,4728,flutmde,"",ng/l,santadgnsfn,flutmde,"",ng/l,34,summary_equal_count_minmax_unique
rivierenland,true,4739,nvt,<,ug/l,quinoxfn,nvt,<,ug/l,34,summary_equal_count_minmax_unique
rivierenland,true,4599,nvt,"",ug/l,procmdn,nvt,"",ug/l,33,summary_equal_count_minmax_unique
rivierenland,true,2526,nf,"",ug/l,co,nf,"",ug/l,32,summary_equal_count_minmax_unique
rivierenland,true,4315,nvt,<,ug/l,clbfm,nvt,<,ug/l,32,summary_equal_count_minmax_unique
rivierenland,true,4429,nvt,<,ug/l,c2yprmfs,nvt,<,ug/l,32,summary_equal_count_minmax_unique
rivierenland,true,4610,nvt,"",ug/l,propad,nvt,"",ug/l,32,summary_equal_count_minmax_unique
rivierenland,true,4050,nvt,"",ug/l,peclben,nvt,"",ug/l,31,summary_equal_count_minmax_unique
rivierenland,true,4256,nvt,"",ug/l,dmst,nvt,"",ug/l,31,summary_equal_count_minmax_unique
rivierenland,true,4641,nvt,"",ug/l,sclfol,nvt,"",ug/l,31,summary_equal_count_minmax_unique
rivierenland,true,4720,nvt,"",ug/l,valstan,nvt,"",ug/l,31,summary_equal_count_minmax_unique
rivierenland,true,4732,nf,<,ng/l,tc4ysn,nf,<,ng/l,31,summary_equal_count_minmax_unique
rivierenland,true,4735,nvt,"",ug/l,dmtnmdp,nvt,"",ug/l,31,summary_equal_count_minmax_unique
rivierenland,true,4559,nvt,<,ug/l,metpll,nvt,<,ug/l,30,summary_equal_count_minmax_unique
rivierenland,true,4592,nvt,<,ug/l,picxsbn,nvt,<,ug/l,30,summary_equal_count_minmax_unique
rivierenland,true,4604,nvt,"",ug/l,propmcb,nvt,"",ug/l,30,summary_equal_count_minmax_unique
rivierenland,true,4724,nvt,<,ug/l,zoaad,nvt,<,ug/l,30,summary_equal_count_minmax_unique
rivierenland,true,4765,nvt,<,ng/l,2pfc6yc2a1sf,nvt,<,ng/l,30,summary_equal_count_minmax_unique
rivierenland,true,4268,nvt,"",ug/l,aldcb,nvt,"",ug/l,29,summary_equal_count_minmax_unique
rivierenland,true,4412,nvt,<,ug/l,ehch,nvt,<,ug/l,29,summary_equal_count_minmax_unique
rivierenland,true,4777,nvt,<,ng/l,pfuda,nvt,<,ng/l,29,summary_equal_count_minmax_unique
rivierenland,true,4026,nvt,"",ug/l,pcb28,nvt,"",ug/l,28,summary_equal_count_minmax_unique
rivierenland,true,4414,nvt,"",ug/l,esfvlrt,nvt,"",ug/l,28,summary_equal_count_minmax_unique
rivierenland,true,4545,nvt,"",ug/l,metocbso,nvt,"",ug/l,28,summary_equal_count_minmax_unique
rivierenland,true,4582,nvt,"",ug/l,oxzpm,nvt,"",ug/l,28,summary_equal_count_minmax_unique
rivierenland,true,4587,nvt,"",ug/l,pendmtln,nvt,"",ug/l,28,summary_equal_count_minmax_unique
rivierenland,true,4651,nvt,"",ug/l,stclfol,nvt,"",ug/l,28,summary_equal_count_minmax_unique
rivierenland,true,4378,nvt,"",ug/l,dclofnc,nvt,"",ug/l,27,summary_equal_count_minmax_unique
rivierenland,true,4536,nvt,"",ug/l,metbtazrn,nvt,"",ug/l,27,summary_equal_count_minmax_unique
rivierenland,true,4586,nvt,"",ug/l,penccrn,nvt,"",ug/l,27,summary_equal_count_minmax_unique
rivierenland,true,4758,nvt,"",ug/l,fluoprm,nvt,"",ug/l,27,summary_equal_count_minmax_unique
rivierenland,true,4774,nvt,"",ng/l,pfoa,nvt,"",ng/l,27,summary_equal_count_minmax_unique
rivierenland,true,4023,nvt,"",ug/l,pcb101,nvt,"",ug/l,26,summary_equal_count_minmax_unique
rivierenland,true,4258,nvt,"",ug/l,hti,nvt,"",ug/l,26,summary_equal_count_minmax_unique
rivierenland,true,4361,nvt,"",ug/l,desc2yatzne,nvt,"",ug/l,26,summary_equal_count_minmax_unique
rivierenland,true,4386,nvt,"",ug/l,dfncnzl,nvt,"",ug/l,26,summary_equal_count_minmax_unique
rivierenland,true,4660,nvt,"",ug/l,sulfmtoazl,nvt,"",ug/l,26,summary_equal_count_minmax_unique
rivierenland,true,4030,nvt,"",ug/l,44dde,nvt,"",ug/l,25,summary_equal_count_minmax_unique
rivierenland,true,4277,nvt,<,ug/l,amtl,nvt,<,ug/l,25,summary_equal_count_minmax_unique
rivierenland,true,4501,nvt,"",ug/l,hcltazde,nvt,"",ug/l,25,summary_equal_count_minmax_unique
rivierenland,true,4584,nvt,"",ug/l,pacbtzl,nvt,"",ug/l,25,summary_equal_count_minmax_unique
